asset_id,event_code,date
ASS-003,Belt tracking deviation detected,21/01/2024
ASS-003,Photoelectric sensor fault,21/01/2024
ASS-005,Drive inverter alarm,21/01/2024
ASS-005,Coupling vibration high,21/01/2024
ASS-006,Parameter checksum mismatch,21/01/2024
ASS-006,Coupling vibration high,21/01/2024
ASS-006,Drive inverter alarm,21/01/2024
ASS-007,Wear indicator triggered,21/01/2024
ASS-007,Overload protection triggered,21/01/2024
ASS-007,Overload protection triggered,21/01/2024
ASS-007,Weight sensor out of range,21/01/2024
ASS-009,Motor phase imbalance alarm,21/01/2024
ASS-009,Gearbox oil level low,21/01/2024
ASS-009,RFID tag not detected,21/01/2024
ASS-009,Safety relay fault,21/01/2024
ASS-010,Overload protection triggered,21/01/2024
ASS-010,Drive inverter alarm,21/01/2024
ASS-010,Overload protection triggered,21/01/2024
ASS-011,Overload protection triggered,21/01/2024
ASS-011,Coupling vibration high,21/01/2024
ASS-011,Zone collision warning,21/01/2024
ASS-011,Proximity sensor failure,21/01/2024
ASS-011,Gearbox oil level low,21/01/2024
ASS-012,Coupling vibration high,21/01/2024
ASS-001,Watchdog timer expired,22/01/2024
ASS-002,Light curtain interrupted,22/01/2024
ASS-002,Drive inverter alarm,22/01/2024
ASS-003,Gearbox oil level low,22/01/2024
ASS-003,Motor phase imbalance alarm,22/01/2024
ASS-003,Oil level low,22/01/2024
ASS-003,Barcode reader timeout,22/01/2024
ASS-003,Oil level low,22/01/2024
ASS-003,Proximity sensor failure,22/01/2024
ASS-004,Proximity sensor failure,22/01/2024
ASS-004,Bearing vibration elevated,22/01/2024
ASS-004,Filter replacement required,22/01/2024
ASS-005,Scheduled lubrication due,22/01/2024
ASS-006,Gearbox oil level low,22/01/2024
ASS-006,Belt tracking deviation detected,22/01/2024
ASS-006,Oil level low,22/01/2024
ASS-006,RFID tag not detected,22/01/2024
ASS-007,Safety relay fault,22/01/2024
ASS-007,Guard door open alarm,22/01/2024
ASS-008,Bearing vibration elevated,22/01/2024
ASS-009,Belt tracking deviation detected,22/01/2024
ASS-009,Motor overtemperature fault,22/01/2024
ASS-010,Motor phase imbalance alarm,22/01/2024
ASS-010,Scheduled lubrication due,22/01/2024
ASS-011,Scheduled lubrication due,22/01/2024
ASS-011,Coupling vibration high,22/01/2024
ASS-012,Network switch port failure,22/01/2024
ASS-012,Coupling vibration high,22/01/2024
ASS-012,Parameter checksum mismatch,22/01/2024
ASS-001,Scheduled lubrication due,23/01/2024
ASS-002,SCADA connection lost,23/01/2024
ASS-003,RFID tag not detected,23/01/2024
ASS-003,Overload protection triggered,23/01/2024
ASS-003,Gearbox oil level low,23/01/2024
ASS-005,Proximity sensor failure,23/01/2024
ASS-005,Coupling vibration high,23/01/2024
ASS-005,Parameter checksum mismatch,23/01/2024
ASS-006,SCADA connection lost,23/01/2024
ASS-006,Network switch port failure,23/01/2024
ASS-007,Zone collision warning,23/01/2024
ASS-007,Motor overtemperature fault,23/01/2024
ASS-007,Drive inverter alarm,23/01/2024
ASS-007,Watchdog timer expired,23/01/2024
ASS-007,Motor phase imbalance alarm,23/01/2024
ASS-007,Inspection overdue,23/01/2024
ASS-007,Barcode reader timeout,23/01/2024
ASS-007,Barcode reader timeout,23/01/2024
ASS-008,Overload protection triggered,23/01/2024
ASS-008,Photoelectric sensor fault,23/01/2024
ASS-008,Gearbox oil level low,23/01/2024
ASS-009,Inspection overdue,23/01/2024
ASS-010,Motor overtemperature fault,23/01/2024
ASS-010,Motor overtemperature fault,23/01/2024
ASS-010,RFID tag not detected,23/01/2024
ASS-010,Belt tracking deviation detected,23/01/2024
ASS-011,Light curtain interrupted,23/01/2024
ASS-011,HMI touchscreen unresponsive,23/01/2024
ASS-011,Bearing vibration elevated,23/01/2024
ASS-011,Weight sensor out of range,23/01/2024
ASS-012,Emergency stop activated,23/01/2024
ASS-012,Zone collision warning,23/01/2024
ASS-012,Belt tracking deviation detected,23/01/2024
ASS-001,Network switch port failure,24/01/2024
ASS-001,Belt tracking deviation detected,24/01/2024
ASS-001,Zone collision warning,24/01/2024
ASS-003,Gearbox oil level low,24/01/2024
ASS-003,Weight sensor out of range,24/01/2024
ASS-003,Scheduled lubrication due,24/01/2024
ASS-003,RFID tag not detected,24/01/2024
ASS-004,Proximity sensor failure,24/01/2024
ASS-004,Photoelectric sensor fault,24/01/2024
ASS-005,Drive inverter alarm,24/01/2024
ASS-005,Guard door open alarm,24/01/2024
ASS-005,SCADA connection lost,24/01/2024
ASS-005,Bearing vibration elevated,24/01/2024
ASS-006,Coupling vibration high,24/01/2024
ASS-006,Watchdog timer expired,24/01/2024
ASS-007,Motor phase imbalance alarm,24/01/2024
ASS-007,Belt slip detected,24/01/2024
ASS-007,Drive inverter alarm,24/01/2024
ASS-007,Belt tracking deviation detected,24/01/2024
ASS-007,Light curtain interrupted,24/01/2024
ASS-008,Proximity sensor failure,24/01/2024
ASS-009,Motor overtemperature fault,24/01/2024
ASS-010,Belt tracking deviation detected,24/01/2024
ASS-011,Proximity sensor failure,24/01/2024
ASS-011,Drive inverter alarm,24/01/2024
ASS-012,Photoelectric sensor fault,24/01/2024
ASS-001,Scheduled lubrication due,25/01/2024
ASS-002,Drive inverter alarm,25/01/2024
ASS-002,Motor overtemperature fault,25/01/2024
ASS-002,Oil level low,25/01/2024
ASS-002,Motor phase imbalance alarm,25/01/2024
ASS-003,Emergency stop activated,25/01/2024
ASS-003,Motor phase imbalance alarm,25/01/2024
ASS-003,Light curtain interrupted,25/01/2024
ASS-003,Belt tracking deviation detected,25/01/2024
ASS-003,PLC communication error,25/01/2024
ASS-003,Drive inverter alarm,25/01/2024
ASS-003,Motor phase imbalance alarm,25/01/2024
ASS-003,Coupling vibration high,25/01/2024
ASS-003,Scheduled lubrication due,25/01/2024
ASS-004,Vision sensor calibration error,25/01/2024
ASS-004,Coupling vibration high,25/01/2024
ASS-005,Motor overtemperature fault,25/01/2024
ASS-006,HMI touchscreen unresponsive,25/01/2024
ASS-006,Inspection overdue,25/01/2024
ASS-007,Photoelectric sensor fault,25/01/2024
ASS-007,Belt slip detected,25/01/2024
ASS-007,Parameter checksum mismatch,25/01/2024
ASS-007,HMI touchscreen unresponsive,25/01/2024
ASS-007,RFID tag not detected,25/01/2024
ASS-007,Drive inverter alarm,25/01/2024
ASS-007,Safety relay fault,25/01/2024
ASS-007,Gearbox oil level low,25/01/2024
ASS-009,Weight sensor out of range,25/01/2024
ASS-009,Overload protection triggered,25/01/2024
ASS-010,Parameter checksum mismatch,25/01/2024
ASS-010,Filter replacement required,25/01/2024
ASS-011,Watchdog timer expired,25/01/2024
ASS-011,Scheduled lubrication due,25/01/2024
ASS-011,Gearbox oil level low,25/01/2024
ASS-011,Watchdog timer expired,25/01/2024
ASS-011,Zone collision warning,25/01/2024
ASS-011,Motor phase imbalance alarm,25/01/2024
ASS-011,Proximity sensor failure,25/01/2024
ASS-011,HMI touchscreen unresponsive,25/01/2024
ASS-011,Vision sensor calibration error,25/01/2024
ASS-011,Motor overtemperature fault,25/01/2024
ASS-011,Drive inverter alarm,25/01/2024
ASS-001,Guard door open alarm,26/01/2024
ASS-002,RFID tag not detected,26/01/2024
ASS-002,Photoelectric sensor fault,26/01/2024
ASS-003,PLC communication error,26/01/2024
ASS-003,Zone collision warning,26/01/2024
ASS-003,Vision sensor calibration error,26/01/2024
ASS-003,PLC communication error,26/01/2024
ASS-005,Belt tracking deviation detected,26/01/2024
ASS-005,Inspection overdue,26/01/2024
ASS-006,Gearbox oil level low,26/01/2024
ASS-006,Parameter checksum mismatch,26/01/2024
ASS-006,Vision sensor calibration error,26/01/2024
ASS-006,Drive inverter alarm,26/01/2024
ASS-006,Watchdog timer expired,26/01/2024
ASS-006,HMI touchscreen unresponsive,26/01/2024
ASS-007,Barcode reader timeout,26/01/2024
ASS-007,Watchdog timer expired,26/01/2024
ASS-007,Barcode reader timeout,26/01/2024
ASS-007,Motor phase imbalance alarm,26/01/2024
ASS-007,Motor phase imbalance alarm,26/01/2024
ASS-007,Coupling vibration high,26/01/2024
ASS-008,Proximity sensor failure,26/01/2024
ASS-008,Drive inverter alarm,26/01/2024
ASS-008,Bearing vibration elevated,26/01/2024
ASS-009,Coupling vibration high,26/01/2024
ASS-009,Belt tracking deviation detected,26/01/2024
ASS-009,Motor overtemperature fault,26/01/2024
ASS-010,Zone collision warning,26/01/2024
ASS-010,Coupling vibration high,26/01/2024
ASS-011,Gearbox oil level low,26/01/2024
ASS-011,Bearing vibration elevated,26/01/2024
ASS-011,Bearing vibration elevated,26/01/2024
ASS-011,Wear indicator triggered,26/01/2024
ASS-011,Proximity sensor failure,26/01/2024
ASS-012,Gearbox oil level low,26/01/2024
ASS-012,Belt slip detected,26/01/2024
ASS-012,Motor phase imbalance alarm,26/01/2024
ASS-001,Wear indicator triggered,27/01/2024
ASS-001,Weight sensor out of range,27/01/2024
ASS-002,Belt tracking deviation detected,27/01/2024
ASS-002,Parameter checksum mismatch,27/01/2024
ASS-003,Motor phase imbalance alarm,27/01/2024
ASS-003,RFID tag not detected,27/01/2024
ASS-004,Coupling vibration high,27/01/2024
ASS-004,Bearing vibration elevated,27/01/2024
ASS-004,Parameter checksum mismatch,27/01/2024
ASS-004,Wear indicator triggered,27/01/2024
ASS-005,Weight sensor out of range,27/01/2024
ASS-006,Barcode reader timeout,27/01/2024
ASS-007,Network switch port failure,27/01/2024
ASS-007,RFID tag not detected,27/01/2024
ASS-008,Oil level low,27/01/2024
ASS-008,Vision sensor calibration error,27/01/2024
ASS-008,Motor phase imbalance alarm,27/01/2024
ASS-009,Network switch port failure,27/01/2024
ASS-009,Belt slip detected,27/01/2024
ASS-010,Drive inverter alarm,27/01/2024
ASS-010,Zone collision warning,27/01/2024
ASS-010,Belt slip detected,27/01/2024
ASS-010,Emergency stop activated,27/01/2024
ASS-010,Gearbox oil level low,27/01/2024
ASS-012,Drive inverter alarm,27/01/2024
ASS-001,Zone collision warning,28/01/2024
ASS-001,Scheduled lubrication due,28/01/2024
ASS-002,Emergency stop activated,28/01/2024
ASS-002,Belt slip detected,28/01/2024
ASS-002,Overload protection triggered,28/01/2024
ASS-003,Gearbox oil level low,28/01/2024
ASS-003,Bearing vibration elevated,28/01/2024
ASS-004,Belt slip detected,28/01/2024
ASS-004,Zone collision warning,28/01/2024
ASS-005,Bearing vibration elevated,28/01/2024
ASS-005,HMI touchscreen unresponsive,28/01/2024
ASS-006,Oil level low,28/01/2024
ASS-006,Oil level low,28/01/2024
ASS-006,Watchdog timer expired,28/01/2024
ASS-006,Motor overtemperature fault,28/01/2024
ASS-006,Drive inverter alarm,28/01/2024
ASS-007,Coupling vibration high,28/01/2024
ASS-007,SCADA connection lost,28/01/2024
ASS-008,Light curtain interrupted,28/01/2024
ASS-008,Oil level low,28/01/2024
ASS-011,SCADA connection lost,28/01/2024
ASS-011,Zone collision warning,28/01/2024
ASS-011,HMI touchscreen unresponsive,28/01/2024
ASS-011,Inspection overdue,28/01/2024
ASS-011,Safety relay fault,28/01/2024
ASS-011,Network switch port failure,28/01/2024
ASS-002,Bearing vibration elevated,29/01/2024
ASS-002,Bearing vibration elevated,29/01/2024
ASS-003,Motor phase imbalance alarm,29/01/2024
ASS-003,Parameter checksum mismatch,29/01/2024
ASS-004,Photoelectric sensor fault,29/01/2024
ASS-005,Belt tracking deviation detected,29/01/2024
ASS-005,SCADA connection lost,29/01/2024
ASS-005,Parameter checksum mismatch,29/01/2024
ASS-006,Motor phase imbalance alarm,29/01/2024
ASS-006,Photoelectric sensor fault,29/01/2024
ASS-006,Vision sensor calibration error,29/01/2024
ASS-007,Vision sensor calibration error,29/01/2024
ASS-007,Emergency stop activated,29/01/2024
ASS-007,Light curtain interrupted,29/01/2024
ASS-007,Coupling vibration high,29/01/2024
ASS-009,Photoelectric sensor fault,29/01/2024
ASS-009,Drive inverter alarm,29/01/2024
ASS-009,RFID tag not detected,29/01/2024
ASS-010,Network switch port failure,29/01/2024
ASS-010,Light curtain interrupted,29/01/2024
ASS-010,Belt tracking deviation detected,29/01/2024
ASS-011,Drive inverter alarm,29/01/2024
ASS-011,Gearbox oil level low,29/01/2024
ASS-011,Light curtain interrupted,29/01/2024
ASS-011,Barcode reader timeout,29/01/2024
ASS-011,PLC communication error,29/01/2024
ASS-011,Overload protection triggered,29/01/2024
ASS-012,Weight sensor out of range,29/01/2024
ASS-012,Photoelectric sensor fault,29/01/2024
ASS-001,Inspection overdue,30/01/2024
ASS-001,Overload protection triggered,30/01/2024
ASS-002,Motor phase imbalance alarm,30/01/2024
ASS-003,Belt tracking deviation detected,30/01/2024
ASS-003,Vision sensor calibration error,30/01/2024
ASS-003,Photoelectric sensor fault,30/01/2024
ASS-003,PLC communication error,30/01/2024
ASS-004,Belt tracking deviation detected,30/01/2024
ASS-004,RFID tag not detected,30/01/2024
ASS-005,Motor phase imbalance alarm,30/01/2024
ASS-005,Weight sensor out of range,30/01/2024
ASS-005,SCADA connection lost,30/01/2024
ASS-006,HMI touchscreen unresponsive,30/01/2024
ASS-007,Belt slip detected,30/01/2024
ASS-007,Barcode reader timeout,30/01/2024
ASS-007,Parameter checksum mismatch,30/01/2024
ASS-008,Filter replacement required,30/01/2024
ASS-008,Photoelectric sensor fault,30/01/2024
ASS-009,Bearing vibration elevated,30/01/2024
ASS-009,Drive inverter alarm,30/01/2024
ASS-010,Vision sensor calibration error,30/01/2024
ASS-010,Guard door open alarm,30/01/2024
ASS-010,Overload protection triggered,30/01/2024
ASS-010,Gearbox oil level low,30/01/2024
ASS-010,Barcode reader timeout,30/01/2024
ASS-011,Motor phase imbalance alarm,30/01/2024
ASS-011,Barcode reader timeout,30/01/2024
ASS-011,Inspection overdue,30/01/2024
ASS-001,PLC communication error,31/01/2024
ASS-001,Overload protection triggered,31/01/2024
ASS-001,Drive inverter alarm,31/01/2024
ASS-001,Motor overtemperature fault,31/01/2024
ASS-001,Zone collision warning,31/01/2024
ASS-002,Light curtain interrupted,31/01/2024
ASS-002,Watchdog timer expired,31/01/2024
ASS-002,Safety relay fault,31/01/2024
ASS-002,Overload protection triggered,31/01/2024
ASS-002,Gearbox oil level low,31/01/2024
ASS-002,Coupling vibration high,31/01/2024
ASS-003,Belt tracking deviation detected,31/01/2024
ASS-003,RFID tag not detected,31/01/2024
ASS-003,Bearing vibration elevated,31/01/2024
ASS-003,Overload protection triggered,31/01/2024
ASS-003,Weight sensor out of range,31/01/2024
ASS-003,Belt tracking deviation detected,31/01/2024
ASS-004,Bearing vibration elevated,31/01/2024
ASS-004,Motor phase imbalance alarm,31/01/2024
ASS-004,Belt slip detected,31/01/2024
ASS-004,Zone collision warning,31/01/2024
ASS-005,Motor overtemperature fault,31/01/2024
ASS-005,Belt slip detected,31/01/2024
ASS-005,HMI touchscreen unresponsive,31/01/2024
ASS-006,Belt slip detected,31/01/2024
ASS-007,Parameter checksum mismatch,31/01/2024
ASS-007,Drive inverter alarm,31/01/2024
ASS-007,Parameter checksum mismatch,31/01/2024
ASS-007,PLC communication error,31/01/2024
ASS-007,Bearing vibration elevated,31/01/2024
ASS-007,Filter replacement required,31/01/2024
ASS-008,Motor phase imbalance alarm,31/01/2024
ASS-009,Watchdog timer expired,31/01/2024
ASS-010,Coupling vibration high,31/01/2024
ASS-010,Barcode reader timeout,31/01/2024
ASS-011,Belt tracking deviation detected,31/01/2024
ASS-012,Photoelectric sensor fault,31/01/2024
ASS-012,Belt slip detected,31/01/2024
ASS-001,Network switch port failure,01/02/2024
ASS-003,Gearbox oil level low,01/02/2024
ASS-003,Coupling vibration high,01/02/2024
ASS-003,Coupling vibration high,01/02/2024
ASS-003,Motor phase imbalance alarm,01/02/2024
ASS-003,HMI touchscreen unresponsive,01/02/2024
ASS-003,Motor overtemperature fault,01/02/2024
ASS-004,SCADA connection lost,01/02/2024
ASS-005,Overload protection triggered,01/02/2024
ASS-005,Belt tracking deviation detected,01/02/2024
ASS-005,Inspection overdue,01/02/2024
ASS-006,Wear indicator triggered,01/02/2024
ASS-007,Guard door open alarm,01/02/2024
ASS-007,Photoelectric sensor fault,01/02/2024
ASS-008,PLC communication error,01/02/2024
ASS-009,Belt tracking deviation detected,01/02/2024
ASS-009,Parameter checksum mismatch,01/02/2024
ASS-009,Scheduled lubrication due,01/02/2024
ASS-010,Gearbox oil level low,01/02/2024
ASS-010,HMI touchscreen unresponsive,01/02/2024
ASS-010,HMI touchscreen unresponsive,01/02/2024
ASS-010,Barcode reader timeout,01/02/2024
ASS-011,PLC communication error,01/02/2024
ASS-011,Overload protection triggered,01/02/2024
ASS-011,Coupling vibration high,01/02/2024
ASS-012,Barcode reader timeout,01/02/2024
ASS-012,Overload protection triggered,01/02/2024
ASS-012,Zone collision warning,01/02/2024
ASS-012,Coupling vibration high,01/02/2024
ASS-001,Motor overtemperature fault,02/02/2024
ASS-002,Belt tracking deviation detected,02/02/2024
ASS-003,SCADA connection lost,02/02/2024
ASS-003,Belt slip detected,02/02/2024
ASS-003,Zone collision warning,02/02/2024
ASS-003,PLC communication error,02/02/2024
ASS-003,Coupling vibration high,02/02/2024
ASS-003,Parameter checksum mismatch,02/02/2024
ASS-004,Drive inverter alarm,02/02/2024
ASS-005,Motor overtemperature fault,02/02/2024
ASS-006,Vision sensor calibration error,02/02/2024
ASS-006,Bearing vibration elevated,02/02/2024
ASS-007,Overload protection triggered,02/02/2024
ASS-007,Motor overtemperature fault,02/02/2024
ASS-007,Light curtain interrupted,02/02/2024
ASS-007,Oil level low,02/02/2024
ASS-007,Proximity sensor failure,02/02/2024
ASS-008,Vision sensor calibration error,02/02/2024
ASS-009,Weight sensor out of range,02/02/2024
ASS-010,Gearbox oil level low,02/02/2024
ASS-010,Network switch port failure,02/02/2024
ASS-011,Motor overtemperature fault,02/02/2024
ASS-011,Parameter checksum mismatch,02/02/2024
ASS-011,Coupling vibration high,02/02/2024
ASS-011,Gearbox oil level low,02/02/2024
ASS-012,Zone collision warning,02/02/2024
ASS-012,Vision sensor calibration error,02/02/2024
ASS-012,Belt tracking deviation detected,02/02/2024
ASS-001,Emergency stop activated,03/02/2024
ASS-001,Barcode reader timeout,03/02/2024
ASS-002,Gearbox oil level low,03/02/2024
ASS-002,RFID tag not detected,03/02/2024
ASS-003,Emergency stop activated,03/02/2024
ASS-003,SCADA connection lost,03/02/2024
ASS-003,Emergency stop activated,03/02/2024
ASS-004,Coupling vibration high,03/02/2024
ASS-005,Emergency stop activated,03/02/2024
ASS-005,Network switch port failure,03/02/2024
ASS-006,Watchdog timer expired,03/02/2024
ASS-007,Inspection overdue,03/02/2024
ASS-007,Vision sensor calibration error,03/02/2024
ASS-007,HMI touchscreen unresponsive,03/02/2024
ASS-007,Inspection overdue,03/02/2024
ASS-008,Scheduled lubrication due,03/02/2024
ASS-008,Photoelectric sensor fault,03/02/2024
ASS-009,Emergency stop activated,03/02/2024
ASS-009,Drive inverter alarm,03/02/2024
ASS-009,Light curtain interrupted,03/02/2024
ASS-011,Coupling vibration high,03/02/2024
ASS-011,Proximity sensor failure,03/02/2024
ASS-011,RFID tag not detected,03/02/2024
ASS-001,Overload protection triggered,04/02/2024
ASS-002,SCADA connection lost,04/02/2024
ASS-002,PLC communication error,04/02/2024
ASS-003,Belt tracking deviation detected,04/02/2024
ASS-003,Motor overtemperature fault,04/02/2024
ASS-004,Photoelectric sensor fault,04/02/2024
ASS-004,Drive inverter alarm,04/02/2024
ASS-005,Guard door open alarm,04/02/2024
ASS-005,HMI touchscreen unresponsive,04/02/2024
ASS-006,Bearing vibration elevated,04/02/2024
ASS-006,Light curtain interrupted,04/02/2024
ASS-007,PLC communication error,04/02/2024
ASS-007,Scheduled lubrication due,04/02/2024
ASS-007,Filter replacement required,04/02/2024
ASS-007,SCADA connection lost,04/02/2024
ASS-008,RFID tag not detected,04/02/2024
ASS-008,Network switch port failure,04/02/2024
ASS-008,Filter replacement required,04/02/2024
ASS-009,Drive inverter alarm,04/02/2024
ASS-010,Overload protection triggered,04/02/2024
ASS-010,Belt slip detected,04/02/2024
ASS-010,Guard door open alarm,04/02/2024
ASS-010,Drive inverter alarm,04/02/2024
ASS-010,Bearing vibration elevated,04/02/2024
ASS-011,Network switch port failure,04/02/2024
ASS-011,Weight sensor out of range,04/02/2024
ASS-011,Photoelectric sensor fault,04/02/2024
ASS-011,Wear indicator triggered,04/02/2024
ASS-011,SCADA connection lost,04/02/2024
ASS-012,Network switch port failure,04/02/2024
ASS-012,Safety relay fault,04/02/2024
ASS-012,Weight sensor out of range,04/02/2024
ASS-012,RFID tag not detected,04/02/2024
ASS-012,Inspection overdue,04/02/2024
ASS-012,Motor overtemperature fault,04/02/2024
ASS-001,Bearing vibration elevated,05/02/2024
ASS-001,Motor phase imbalance alarm,05/02/2024
ASS-002,Watchdog timer expired,05/02/2024
ASS-002,Zone collision warning,05/02/2024
ASS-003,Motor phase imbalance alarm,05/02/2024
ASS-003,Motor overtemperature fault,05/02/2024
ASS-003,Vision sensor calibration error,05/02/2024
ASS-004,RFID tag not detected,05/02/2024
ASS-004,Photoelectric sensor fault,05/02/2024
ASS-005,Watchdog timer expired,05/02/2024
ASS-006,Drive inverter alarm,05/02/2024
ASS-006,Safety relay fault,05/02/2024
ASS-006,Coupling vibration high,05/02/2024
ASS-006,Weight sensor out of range,05/02/2024
ASS-007,Barcode reader timeout,05/02/2024
ASS-007,Gearbox oil level low,05/02/2024
ASS-007,Watchdog timer expired,05/02/2024
ASS-008,Network switch port failure,05/02/2024
ASS-008,Emergency stop activated,05/02/2024
ASS-008,Inspection overdue,05/02/2024
ASS-009,Coupling vibration high,05/02/2024
ASS-011,Inspection overdue,05/02/2024
ASS-011,Safety relay fault,05/02/2024
ASS-011,Filter replacement required,05/02/2024
ASS-011,Oil level low,05/02/2024
ASS-012,Oil level low,05/02/2024
ASS-012,Weight sensor out of range,05/02/2024
ASS-012,Motor overtemperature fault,05/02/2024
ASS-001,Parameter checksum mismatch,06/02/2024
ASS-001,Coupling vibration high,06/02/2024
ASS-001,Bearing vibration elevated,06/02/2024
ASS-003,Coupling vibration high,06/02/2024
ASS-003,Photoelectric sensor fault,06/02/2024
ASS-004,Barcode reader timeout,06/02/2024
ASS-005,Weight sensor out of range,06/02/2024
ASS-005,Parameter checksum mismatch,06/02/2024
ASS-006,Scheduled lubrication due,06/02/2024
ASS-006,Overload protection triggered,06/02/2024
ASS-006,Bearing vibration elevated,06/02/2024
ASS-007,PLC communication error,06/02/2024
ASS-007,Weight sensor out of range,06/02/2024
ASS-007,Safety relay fault,06/02/2024
ASS-007,Parameter checksum mismatch,06/02/2024
ASS-007,Network switch port failure,06/02/2024
ASS-008,Guard door open alarm,06/02/2024
ASS-008,Gearbox oil level low,06/02/2024
ASS-008,Belt tracking deviation detected,06/02/2024
ASS-009,Photoelectric sensor fault,06/02/2024
ASS-009,Inspection overdue,06/02/2024
ASS-010,Wear indicator triggered,06/02/2024
ASS-011,Inspection overdue,06/02/2024
ASS-011,Barcode reader timeout,06/02/2024
ASS-011,HMI touchscreen unresponsive,06/02/2024
ASS-011,Inspection overdue,06/02/2024
ASS-012,Scheduled lubrication due,06/02/2024
ASS-001,Proximity sensor failure,07/02/2024
ASS-001,Gearbox oil level low,07/02/2024
ASS-002,PLC communication error,07/02/2024
ASS-002,Wear indicator triggered,07/02/2024
ASS-003,Belt slip detected,07/02/2024
ASS-003,Light curtain interrupted,07/02/2024
ASS-003,Inspection overdue,07/02/2024
ASS-003,Weight sensor out of range,07/02/2024
ASS-003,Barcode reader timeout,07/02/2024
ASS-004,Safety relay fault,07/02/2024
ASS-005,Scheduled lubrication due,07/02/2024
ASS-006,Parameter checksum mismatch,07/02/2024
ASS-006,Belt tracking deviation detected,07/02/2024
ASS-007,Scheduled lubrication due,07/02/2024
ASS-007,Belt slip detected,07/02/2024
ASS-007,Filter replacement required,07/02/2024
ASS-007,SCADA connection lost,07/02/2024
ASS-007,Emergency stop activated,07/02/2024
ASS-007,Belt tracking deviation detected,07/02/2024
ASS-007,Light curtain interrupted,07/02/2024
ASS-007,Motor phase imbalance alarm,07/02/2024
ASS-008,Inspection overdue,07/02/2024
ASS-008,Light curtain interrupted,07/02/2024
ASS-009,Motor overtemperature fault,07/02/2024
ASS-009,Motor phase imbalance alarm,07/02/2024
ASS-009,Bearing vibration elevated,07/02/2024
ASS-009,Barcode reader timeout,07/02/2024
ASS-010,Proximity sensor failure,07/02/2024
ASS-010,Bearing vibration elevated,07/02/2024
ASS-010,PLC communication error,07/02/2024
ASS-010,Network switch port failure,07/02/2024
ASS-011,Guard door open alarm,07/02/2024
ASS-011,Motor overtemperature fault,07/02/2024
ASS-011,Oil level low,07/02/2024
ASS-012,Watchdog timer expired,07/02/2024
ASS-012,Motor overtemperature fault,07/02/2024
ASS-001,RFID tag not detected,08/02/2024
ASS-003,Parameter checksum mismatch,08/02/2024
ASS-004,Parameter checksum mismatch,08/02/2024
ASS-005,Motor overtemperature fault,08/02/2024
ASS-005,Weight sensor out of range,08/02/2024
ASS-005,Vision sensor calibration error,08/02/2024
ASS-006,Drive inverter alarm,08/02/2024
ASS-006,Belt slip detected,08/02/2024
ASS-006,RFID tag not detected,08/02/2024
ASS-006,Vision sensor calibration error,08/02/2024
ASS-007,Proximity sensor failure,08/02/2024
ASS-007,Light curtain interrupted,08/02/2024
ASS-007,Proximity sensor failure,08/02/2024
ASS-007,Scheduled lubrication due,08/02/2024
ASS-008,Weight sensor out of range,08/02/2024
ASS-008,Motor overtemperature fault,08/02/2024
ASS-009,Filter replacement required,08/02/2024
ASS-009,Watchdog timer expired,08/02/2024
ASS-009,Motor phase imbalance alarm,08/02/2024
ASS-009,Wear indicator triggered,08/02/2024
ASS-009,Inspection overdue,08/02/2024
ASS-009,HMI touchscreen unresponsive,08/02/2024
ASS-010,Belt slip detected,08/02/2024
ASS-010,Vision sensor calibration error,08/02/2024
ASS-011,Belt tracking deviation detected,08/02/2024
ASS-011,Proximity sensor failure,08/02/2024
ASS-011,Proximity sensor failure,08/02/2024
ASS-012,Photoelectric sensor fault,08/02/2024
ASS-001,Bearing vibration elevated,09/02/2024
ASS-002,Weight sensor out of range,09/02/2024
ASS-002,Photoelectric sensor fault,09/02/2024
ASS-003,Motor overtemperature fault,09/02/2024
ASS-003,Motor phase imbalance alarm,09/02/2024
ASS-003,Photoelectric sensor fault,09/02/2024
ASS-003,Drive inverter alarm,09/02/2024
ASS-003,Parameter checksum mismatch,09/02/2024
ASS-003,Photoelectric sensor fault,09/02/2024
ASS-004,Wear indicator triggered,09/02/2024
ASS-005,Emergency stop activated,09/02/2024
ASS-006,Gearbox oil level low,09/02/2024
ASS-007,PLC communication error,09/02/2024
ASS-007,Belt tracking deviation detected,09/02/2024
ASS-007,Scheduled lubrication due,09/02/2024
ASS-008,Belt tracking deviation detected,09/02/2024
ASS-009,Network switch port failure,09/02/2024
ASS-010,Coupling vibration high,09/02/2024
ASS-010,Drive inverter alarm,09/02/2024
ASS-010,PLC communication error,09/02/2024
ASS-010,Photoelectric sensor fault,09/02/2024
ASS-011,Light curtain interrupted,09/02/2024
ASS-011,Coupling vibration high,09/02/2024
ASS-011,Parameter checksum mismatch,09/02/2024
ASS-011,Network switch port failure,09/02/2024
ASS-011,Guard door open alarm,09/02/2024
ASS-011,Belt slip detected,09/02/2024
ASS-011,Scheduled lubrication due,09/02/2024
ASS-011,Barcode reader timeout,09/02/2024
ASS-012,Filter replacement required,09/02/2024
ASS-001,Drive inverter alarm,10/02/2024
ASS-001,Belt tracking deviation detected,10/02/2024
ASS-003,Filter replacement required,10/02/2024
ASS-003,SCADA connection lost,10/02/2024
ASS-004,Photoelectric sensor fault,10/02/2024
ASS-004,Barcode reader timeout,10/02/2024
ASS-005,Coupling vibration high,10/02/2024
